role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,9,a1252,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,10,a052,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,11,a414,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,12,a931,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,13,a432,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
c2b487fe-81f5-5920-bd92-285f4a0ce56f,193,10206-01,Team Leader Student Administration Services,14,a441,Supporting staff onboarding within the Branch has no direct match in the vocabulary,0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,1,a279,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,2,a280,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,3,a1061,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,4,a201,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,5,a1058,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,6,a207,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,7,a925,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,8,a422,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,9,a482,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,10,a194,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,11,a1009,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,12,a1229,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
25d573b9-d544-5859-908a-68723137a3e1,194,10207-01,Financial Reporting Specialist,13,a846,"Engaging with SAP/ERP environment owners to enhance IT and finance alignment, internal controls, and Business Intelligence/Analytics support has no close match in the vocabulary",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,1,a034,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,2,a007,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,3,a331,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,4,a215,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,5,a240,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,6,a616,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,7,a615,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,8,a259,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,9,a629,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,10,a247,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,11,a846,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
53233530-a616-5cc3-9e52-7366b8ba69b9,195,10208-01,Administration Officer - CHEC,12,a293,"support for campus partnerships, learning site amenity and customer experience has no close match",0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,1,a1013,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,2,a034,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,3,a051,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,4,a056,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,5,a373,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,6,a654,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,7,a935,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
56db0878-e906-58b0-adc8-5329de6bba09,196,10209-01,Accommodation Officer,8,a002,Reviewing and assessing staff accommodation requests against accommodation guidelines has no direct vocabulary match beyond general stakeholder advice and administrative support activities,0,No
